CustomerId,logistic_regression_churn_proba,logistic_regression_churn_risk_0_100,xgboost_churn_proba,xgboost_churn_risk_0_100,neural_net_mlp_churn_proba,neural_net_mlp_churn_risk_0_100,Exited_true
15630053,0.0052233602916616564,1,0.0009861042439511573,0,0.0010156127910070363,0,0
15647091,0.0004958820354325316,0,0.0009726733628384774,0,0.0008328744432938006,0,0
15623944,0.9993716659678865,100,0.994474533319926,99,0.9967408292427437,100,1
15804771,0.00020577818543300423,0,0.0009688043777585759,0,0.0009834283061618302,0,0
15651280,0.0004518900168127454,0,0.0009679766502530843,0,0.0010032837348387562,0,0
15773469,0.00023481841060866713,0,0.0009685344444800111,0,0.0011977557312862405,0,0
15702014,0.0004592972931847489,0,0.0009672228485356105,0,0.0010770877532907406,0,0
15751208,0.0006336809895455886,0,0.0009683056912001011,0,0.0012840988893880964,0,0
15592461,6.236608798898837e-05,0,0.0009668223507035832,0,0.0008882448816402182,0,0
15789484,0.987154771949974,99,0.3618874294075447,36,0.9941768485203634,99,0
15696061,0.9974396668913631,100,0.3416801446903281,34,0.9968167364519425,100,0
15641582,0.9557624297254841,96,0.3946609993512263,39,0.9954056253214191,100,0
15638424,0.9753468597577996,98,0.3352213844591913,34,0.995305583221605,100,0
15755648,0.00030175415340504263,0,0.0009697218270642954,0,0.0008703464474639332,0,0
15703793,0.9961384619956394,100,0.994464935623339,99,0.996221543873493,100,1
15620344,0.0009040707488314716,0,0.0009739521028593752,0,0.0008628954853325622,0,0
15812518,0.00036575074098716217,0,0.0009679249744839268,0,0.0009052119391909883,0,0
15779052,0.0001364948602853023,0,0.0009675110715124949,0,0.0008756181836938517,0,0
15770811,9.96394203691884e-05,0,0.0009669154170507292,0,0.0008669291298412504,0,0
15780961,0.001292394697349818,0,0.0009696864141717252,0,0.000859494163926781,0,0
15614049,0.001051316846992351,0,0.0009981999136100836,0,0.000933499670330308,0,0
15662085,0.0001394434103984988,0,0.0009674889430061492,0,0.000930349757042378,0,0
15575185,0.00036939960067775105,0,0.0009707979284274245,0,0.0008825220726283537,0,0
15803136,0.003086600279239855,0,0.0009688813261830603,0,0.0011181235769708142,0,0
15706021,0.0009842531699016412,0,0.0009670727428521768,0,0.0010824030164612232,0,0
15663706,0.9941355046033332,99,0.9944563214495364,99,0.955007504393219,96,1
15641732,0.0021862542421047706,0,0.0009699384087616835,0,0.000973811930523133,0,0
15701164,0.000655820414208781,0,0.0009674877007029796,0,0.0008955455920905903,0,0
15738751,0.004878293444007371,0,0.0009734112788266968,0,0.0009737728241666306,0,0
15805254,0.0011099812082113634,0,0.0009672670089064502,0,0.0024579182487054767,0,0
15762418,0.996332310063623,100,0.9943203639235904,99,0.8785057055560079,88,1
15625759,0.0008589820556464139,0,0.0009707239916391551,0,0.0008672015325829145,0,0
15622897,0.9965750357838813,100,0.9944601602376029,99,0.9962485782170262,100,1
15767954,0.0002556269283039287,0,0.0009670010666101245,0,0.0008745352056971262,0,0
15757535,0.981524472968938,98,0.9943804287264447,99,0.9920127536523079,99,1
15731511,0.007052478909237128,1,0.0009776362670761232,0,0.0009746499812882233,0,0
15809248,0.0022376504234981782,0,0.0009707580710701297,0,0.0009055737811852048,0,0
15640635,0.00041067978140061305,0,0.0009765189546714204,0,0.0008455927539068893,0,0
15676966,0.00012848139566572586,0,0.0009665576377913933,0,0.0011322805217084317,0,0
15699461,0.0007757526951414716,0,0.0009687814865941181,0,0.0008382830179508397,0,0
15738721,0.00023158968622282288,0,0.0009669549910122621,0,0.0012397448603633102,0,0
15693683,0.00015066008444734533,0,0.0009704349027693113,0,0.0008995777102887146,0,0
15604348,0.0004751958857569457,0,0.0009696413281244583,0,0.0009329455368688909,0,0
15633059,0.0005147713197808405,0,0.0009671790889298253,0,0.0008595115048329677,0,0
15808582,0.0009359937289543577,0,0.0009688833945077965,0,0.0008682660437951511,0,0
15743192,0.0026351969900027168,0,0.0009699280226415004,0,0.0009963175173523674,0,0
15580146,0.0013762037096909504,0,0.0009727467227597526,0,0.000919751359842855,0,0
15776605,0.0008613260184427964,0,0.0009665943878437705,0,0.0010244215007446647,0,0
15804919,0.9972224624498575,100,0.9944365209364877,99,0.9950878285104011,100,1
15613854,0.9967518916070652,100,0.9944182560564019,99,0.9954680489677271,100,1
15599195,0.00012675602838077996,0,0.0009672440345545808,0,0.0009222596635468471,0,0
15812878,0.00012031964828368982,0,0.0009676929207952656,0,0.0008991935605828703,0,0
15602312,0.0017334281510815992,0,0.0009677452756593048,0,0.0010477408489615741,0,0
15744689,0.9975744144516699,100,0.9932395398891146,99,0.9959585159658157,100,1
15803526,0.00030101803426659364,0,0.0009687187158474332,0,0.000904678808474253,0,0
15665790,0.0011577700779485112,0,0.0009670423715850009,0,0.0010798584821975952,0,0
15715951,0.0007954002787312267,0,0.0009682497469235459,0,0.0010291705984795442,0,0
15591100,0.00017247248257037492,0,0.0009667452258468974,0,0.0011345779022786183,0,0
15609618,0.9099042511705978,91,0.976113522391287,98,0.9907319136874136,99,1
15675522,0.00015492316612494681,0,0.0009671845601481418,0,0.0009504799492476035,0,0
15705512,0.0029534818833657824,0,0.0009701122218482762,0,0.0012913348575354269,0,0
15698028,0.0012205257574777193,0,0.0009681804532939292,0,0.0010311489319733708,0,0
15661670,0.998368693531792,100,0.9940442326339403,99,0.9961586000417401,100,1
15600781,0.0011471667838281313,0,0.0009667696186577982,0,0.0010259800364186614,0,0
15682472,0.0013839904937703127,0,0.0009722164430962348,0,0.0009284168873295921,0,0
15580203,0.0017490953029197117,0,0.0009673066957463363,0,0.0009571205249179251,0,0
15690673,0.0009804739343822098,0,0.0009675327735302252,0,0.0011204591167234192,0,0
15760085,0.0022527040887852364,0,0.0009718498133730741,0,0.0008867987692075494,0,0
15779659,0.0007028005217424747,0,0.0009708185506043064,0,0.0009403813257352287,0,0
15627360,0.9988526988510148,100,0.9926361280426871,99,0.9962193995369013,100,1
15671137,0.9942964277533931,99,0.9944504687596042,99,0.9959759047869615,100,1
15782688,0.9992573576861276,100,0.9944607486234069,99,0.9968951791152393,100,1
15575492,0.002196310728762555,0,0.0009773008444013138,0,0.000990928041961944,0,0
15591607,0.0006232213809943019,0,0.0009707175134690761,0,0.000870007686050628,0,0
15740404,0.0004883266633245017,0,0.0009752844856261274,0,0.0008502680796183901,0,0
15718369,0.0002685653997718252,0,0.000967127443594098,0,0.0009407545981213409,0,0
15677871,0.0002832392206347216,0,0.0009666968013892758,0,0.0009637716291886579,0,0
15642004,0.00013785501774990906,0,0.000966999782493751,0,0.0008480245375458289,0,0
15712543,0.0003614501157915106,0,0.0009688503356766301,0,0.0009114028521559578,0,0
15584518,0.00049240164878362,0,0.0009723466465255088,0,0.001219668143808828,0,0
15802381,0.000658754373241026,0,0.0009691504480209977,0,0.0008729140999610066,0,0
15610156,0.0007477061001912558,0,0.0009694823533185266,0,0.0008386438587998354,0,0
15594408,0.009628580446997013,1,0.27998009168039323,28,0.001967926356815385,0,1
15640905,0.9920100253039913,99,0.9940515114452496,99,0.9931463669298534,99,1
15698932,0.0004270206964348664,0,0.0009719243310591626,0,0.0017702206014144637,0,0
15724944,0.00017771543183139112,0,0.0009665197053413185,0,0.0008912552735016174,0,0
15628145,0.0010532032443443915,0,0.0009680626245199532,0,0.0008955809445762049,0,0
15713483,0.9965888279816936,100,0.9944711205006523,99,0.9889863143111924,99,1
15612350,0.003750061221493413,0,0.010124061619381296,1,0.0008954929576455631,0,1
15800703,0.00011139939557765193,0,0.0009676105983777197,0,0.0009275007515602247,0,0
15705707,0.0010634046846439676,0,0.0009673933815373182,0,0.0009413863010242439,0,0
15754105,0.0005100608527661178,0,0.0009673245980744349,0,0.0009397781080918545,0,0
15703264,0.004875949191996097,0,0.000974429222249423,0,0.0010309398780374123,0,0
15794413,4.3658640712480725e-05,0,0.000966919643506646,0,0.000855695524478998,0,0
15650237,0.0011777729729216442,0,0.0009705522015322983,0,0.0009575328877285647,0,0
15759618,0.9959025729107229,100,0.9944731710131124,99,0.9962130066114647,100,1
15811589,0.003061134483162772,0,0.0009761788638290881,0,0.0009359883257915127,0,0
15689044,0.0037588497722280956,0,0.0009687869135212248,0,0.0008911023154500685,0,0
15709368,0.0008815561945307915,0,0.0009675389338814948,0,0.0008642319940707592,0,0
15679145,0.9986251186703154,100,0.9944729126532926,99,0.9964739828853931,100,1
15655007,0.00021985861936924626,0,0.0009674352337556849,0,0.0009867784713830762,0,0
15623595,8.595520558066264e-05,0,0.0009669249768081335,0,0.0009743110714094719,0,0
15589975,0.00710862618247159,1,0.0009702510516195027,0,0.0010609275991882534,0,0
15804017,0.0015631172021519839,0,0.0009694232917059775,0,0.0010512090586040385,0,0
15692132,0.00016970134186004076,0,0.0009680215349178416,0,0.0008864270115334026,0,0
15641122,0.0004474967090943474,0,0.0009672397312618528,0,0.0008987893125987813,0,0
15630910,0.0013376616735297582,0,0.0009815096373439565,0,0.0011200534657887925,0,0
15680772,0.0003308107434982515,0,0.0009667924063134483,0,0.00112810914127703,0,0
15658929,0.9985704975547282,100,0.9943828909946841,99,0.9960096829015844,100,1
15585388,8.57370233425388e-05,0,0.0009665595082711699,0,0.000984897325599834,0,0
15724623,0.9891430406777296,99,0.99438192395146,99,0.9958545369633863,100,1
15588537,0.002965784845038927,0,0.0009730429222354144,0,0.0009814686706055094,0,0
15574692,0.9966301928621077,100,0.9944234541905161,99,0.9958716285204172,100,1
15611325,0.00016443824152711172,0,0.0009672190409405523,0,0.0009969744702784682,0,0
15587562,0.0049807993940464215,0,0.0009755214442621476,0,0.0008880354262265823,0,0
15613172,0.9929440982618946,99,0.3444268631249549,34,0.9939432589906533,99,0
15651022,0.9969646866043166,100,0.9944565764458106,99,0.9961354844328091,100,1
15586310,0.9942306475803885,99,0.3464729013260361,35,0.9887191494692485,99,0
15625524,0.0003220967251649663,0,0.0009668205577370482,0,0.0008963165077856472,0,0
15755209,0.0013854060038522317,0,0.0009676566759110631,0,0.0010036960384944035,0,0
15645248,0.00043331180994847073,0,0.0009689716273723891,0,0.0008583030547446632,0,0
15790355,0.00023159810706702326,0,0.0009675937964324246,0,0.0012295113003259362,0,0
15762615,0.0003225776720165848,0,0.0009671399680452614,0,0.0013094536245671304,0,0
15625426,0.9989164350757559,100,0.9944704178718183,99,0.9964625388743594,100,1
15716334,0.0005217480160217269,0,0.0009685252565306036,0,0.0009942398455494116,0,0
15789669,0.004583039287846181,0,0.0009782144318178168,0,0.0009657262919183802,0,0
15621075,0.008737391493550508,1,0.0010789931129929738,0,0.0014226058814591545,0,0
15810845,7.625899328980697e-05,0,0.0009666680222675437,0,0.0008911889836176213,0,0
15719377,0.995317187956794,100,0.9944616247193552,99,0.9961158861055807,100,1
15654506,0.0003859419388652345,0,0.0009665137173337975,0,0.0008942840052725306,0,0
15771977,0.004167888708791312,0,0.000995676038318112,0,0.0009979456939797897,0,0
15708710,0.0004846485047554908,0,0.0009685904273055473,0,0.001019951786904213,0,0
15726676,5.110041962789603e-05,0,0.0009671548404042559,0,0.0008944916703178254,0,0
15587421,0.0008376849689682303,0,0.0009668474419946513,0,0.0012984552692361575,0,0
15726931,0.9875315593004533,99,0.994385556863408,99,0.9944564517654237,99,1
15771086,0.0006915700924783314,0,0.0009668358007534371,0,0.0010679712708354398,0,0
15756850,0.000703020464540316,0,0.0009675688936528907,0,0.0009541675733191112,0,0
15702741,0.0009055526220134461,0,0.0009677569150466687,0,0.000901413255003197,0,0
15679200,0.000997440126591432,0,0.000967814288642884,0,0.0008829769394859571,0,0
15594815,0.0004760464971250507,0,0.0009682439567943072,0,0.0008500347799269957,0,0
15635905,0.00010952639414720968,0,0.0009664660971625379,0,0.00111882629427583,0,0
15777892,0.0004659631255355472,0,0.0009667939704281277,0,0.0008549632925316167,0,0
15656176,0.00029005772634246266,0,0.00096858453819035,0,0.0012013970662652336,0,0
15811127,0.0014618211349849669,0,0.0009674131265306128,0,0.0009497475957740365,0,0
15604482,0.0005249389453183944,0,0.0009689112261019678,0,0.0008846035148741648,0,0
15622911,0.0007281570002736589,0,0.0009668473791628,0,0.0008627022651576994,0,0
15600974,0.9861854426239797,99,0.9944537507860586,99,0.9892020704784438,99,1
15727868,0.9952221268510012,100,0.9943215082040782,99,0.9952886843847694,100,1
15627801,0.0020857738060107143,0,0.0009684136922642984,0,0.0009510320651355346,0,0
15773039,0.000392644533232174,0,0.0009668202282751935,0,0.0008650077359642241,0,0
15755262,0.9973502942247364,100,0.9934835811625606,99,0.9962326458374277,100,1
15679531,0.0007919206529227808,0,0.0009676759558371876,0,0.0008615461876811566,0,0
15684181,0.9953451547740034,100,0.9944628682518233,99,0.9952677851041044,100,1
15612087,0.001226971920861657,0,0.0009685714258329837,0,0.0008635130517891052,0,0
15752047,0.001415975135259379,0,0.0009686181795587676,0,0.0010161093163641726,0,0
15624592,0.0004679223280156071,0,0.0009680048511103162,0,0.0008308196510286046,0,0
15573152,0.0006097167210810456,0,0.0009672069233347488,0,0.0011333394434859723,0,0
15594917,0.00034731811776408207,0,0.000967635820684141,0,0.000864369511415488,0,0
15785542,0.00018578114334017606,0,0.0009669185769222661,0,0.0009465330723568765,0,0
15723488,0.9808388268450065,98,0.9943935154855493,99,0.9945337115841183,99,1
15680920,0.003975010691531848,0,0.0009977005980458115,0,0.001016818736275768,0,0
15786308,0.002279559445428176,0,0.0009728948410421953,0,0.0008883682927581446,0,0
15659366,0.9964735177661465,100,0.9944294744772489,99,0.9865755964337651,99,1
15774854,0.9944214797312506,99,0.9944595221162226,99,0.9960725393894118,100,1
15725311,0.0001448420514919901,0,0.000966855027914229,0,0.0009437768476625602,0,0
15787155,9.356361369346684e-05,0,0.0009671640249806903,0,0.0009612167866666389,0,0
15727829,0.00014178490774285075,0,0.0009671113082375827,0,0.0009699075666924988,0,0
15733247,0.997151738534768,100,0.9944640079694059,99,0.9919354067739583,99,1
15568748,0.9780959519441791,98,0.9942150994459736,99,0.9962177285742237,100,1
15699029,0.0010489467983861914,0,0.0009697336201269688,0,0.0011337166577064372,0,0
15774393,5.3656452924439106e-05,0,0.0009668447506337798,0,0.0009572373521277543,0,0
15676895,0.9767540448698157,98,0.9943597230709514,99,0.9947345788171197,99,1
15637753,0.998875009797421,100,0.9944732701226117,99,0.9966587023130559,100,1
15605461,0.0005849882406520968,0,0.0009701093885724708,0,0.0011856747517174791,0,0
15808473,0.001301752420394096,0,0.0009671315807246275,0,0.0009258821314785254,0,0
15627000,0.0006602821272938447,0,0.0009677542164667586,0,0.0009758859841531136,0,0
15787174,0.00012051891484432006,0,0.0009668937252210796,0,0.0009066970569232167,0,0
15723886,6.883746591525637e-05,0,0.0009668997346981264,0,0.0008673250215325592,0,0
15704769,0.0016961833783829426,0,0.0009676455607186453,0,0.0011294786629108503,0,0
15772896,0.9962705921959422,100,0.9944380163771877,99,0.9959847297192184,100,1
15711540,0.000130631541157519,0,0.0009692844413075253,0,0.0008945226049909312,0,0
15764866,0.9984252166247806,100,0.9944538819424823,99,0.996802618895714,100,1
15794056,0.9969400872145071,100,0.994464505012429,99,0.9961458283666117,100,1
15795149,0.00026296857742887705,0,0.0009940928389893181,0,0.0008241659395292284,0,0
15812009,0.0010839091312046076,0,0.0009683237188862323,0,0.0011346299330602374,0,0
15651001,0.0017232134199824216,0,0.0009730711296252262,0,0.0012099919508970153,0,0
15813844,0.00034560112944318394,0,0.0009669344641697183,0,0.0009182748441226461,0,0
15596175,0.9981670251894353,100,0.9944380130223388,99,0.9966712642328797,100,1
15576269,0.0005741912642804888,0,0.0009666290002724193,0,0.0009901067502358228,0,0
15797219,0.9945245457167932,99,0.9944533918068345,99,0.9958280944884478,100,1
15685500,0.0005042307116364301,0,0.000970009522845107,0,0.0009312110786894892,0,0
15599792,4.729799974315694e-05,0,0.0009691175213133771,0,0.0008919523249037958,0,0
15657566,0.00019534280169307698,0,0.0009669619110656698,0,0.0008541530244035598,0,0
15772423,0.9987882803584472,100,0.9944682576871925,99,0.9968352641159449,100,1
15628112,0.0002803826167458854,0,0.0009706376468580236,0,0.0010339345753066567,0,0
15753754,0.00020969245501535215,0,0.0009667991253327589,0,0.0010730368333617903,0,0
15793726,0.003912456780059124,0,0.0009712559059931555,0,0.001042923811494389,0,0
15694717,0.00021993207246450886,0,0.0009676023194945476,0,0.0009968320565365261,0,0
15665834,0.0006547233657120942,0,0.0009732210544894394,0,0.000932169486481213,0,0
15765297,0.0001428387214018691,0,0.0009668087242605881,0,0.0009075671162087776,0,0
15636684,0.00021130559228467425,0,0.0009677164453987128,0,0.0009054749906384014,0,0
15592979,0.0010868935425222641,0,0.0009667544497892668,0,0.0010950026144043105,0,0
15750803,0.000968871586605535,0,0.0009696403362913648,0,0.0008711144443046838,0,0
15607178,0.00023101109428720872,0,0.0009693446583148467,0,0.0008895469205049271,0,0
15713853,0.00021992447042673663,0,0.0009667922648638172,0,0.0011192156602978672,0,0
15673481,0.0023592903189748465,0,0.0009855846933106546,0,0.0018907384992064256,0,0
15686776,0.0023543584208851626,0,0.0009678309231700879,0,0.0009171389684402144,0,0
15673693,0.00014766016911815728,0,0.0009670702600886378,0,0.0008233244545559985,0,0
15700696,0.00012565717268916805,0,0.0009666605288139183,0,0.0010106896770446913,0,0
15813163,0.0013045287448219004,0,0.0009677924850075626,0,0.0010097743699642792,0,0
15653857,0.0003332339286670313,0,0.0009671254769877862,0,0.0008359478763596146,0,0
15777076,0.0013313299959590418,0,0.0009670677568274551,0,0.0008893782041662978,0,0
15717398,0.99523162016993,100,0.9944576243822817,99,0.99500214668298,100,1
15799217,0.002242930759455,0,0.0009944477359880835,0,0.001038403359108885,0,0
15787071,9.647810873701238e-05,0,0.000966726548000786,0,0.0009938127973826187,0,0
15619955,0.985816097763835,99,0.9942684631256178,99,0.9956391055415997,100,1
15796505,0.0002746298463073462,0,0.000968095553497041,0,0.000924565498166377,0,0
15725166,0.0004392058015259606,0,0.0009698890671962776,0,0.000952965700931097,0,0
15800116,0.0001372090135066262,0,0.0009668314938682854,0,0.000874256609691505,0,0
15758685,0.0003221089150219705,0,0.0009666261805021063,0,0.0009116756719901097,0,0
15694456,0.99805304020693,100,0.994439231954867,99,0.9955344152110048,100,1
15767339,0.009143243372499896,1,0.0012230634894572527,0,0.0010363314036726998,0,0
15683562,0.00038257808400066396,0,0.0009667675848359321,0,0.0009002472455450963,0,0
15782210,0.9974194463107032,100,0.9944621068230964,99,0.9958719403003338,100,1
15668893,0.0002096530216456326,0,0.0009665243016550007,0,0.0009187015389370087,0,0
15669169,6.953249933749923e-05,0,0.0009676562095672553,0,0.000940624355529766,0,0
15643024,0.9881300468280004,99,0.9943815785292701,99,0.9948480218855719,99,1
15699389,0.0003005084401452286,0,0.0009671465402066535,0,0.0009294648307425673,0,0
15708608,0.0005191012630962085,0,0.0009987890057979814,0,0.0008239469420708214,0,0
15626144,0.0021312156931809043,0,0.0009672019906292817,0,0.0009877359268458364,0,0
15573112,0.0011625746655598748,0,0.0009687441960185964,0,0.0009240596817506738,0,0
15790678,0.0028289704924157467,0,0.000970484553781847,0,0.0009518179727362571,0,0
15727556,0.00048087091223458393,0,0.0009691444444240822,0,0.0008495686881254627,0,0
15697307,0.00041278816206281936,0,0.0009668858303486636,0,0.0009209983207663121,0,0
15652266,0.0006328438907454845,0,0.0009711418362708534,0,0.0009771477133261508,0,0
15607098,0.00250217704222266,0,0.0009775381060046484,0,0.0010269613449236975,0,0
15655774,0.0008871864032637206,0,0.0009687231083924183,0,0.0008425972038742735,0,0
15590241,0.9952504739655401,100,0.994409377071439,99,0.9957875917961195,100,1
15785819,0.00024502352173668535,0,0.0009664064896046948,0,0.0008777282161075897,0,0
15723654,0.0004492651544306435,0,0.000970911398544256,0,0.0008431288511645107,0,0
15774510,0.00026081975640578943,0,0.0009670355088763953,0,0.0008640506912292309,0,0
15684173,0.9984272598062301,100,0.9944684219289872,99,0.989643556486087,99,1
15650068,0.0037813518398561214,0,0.0009757174036067667,0,0.0009298964911605177,0,0
15811490,0.00010403994026137695,0,0.000966327252452452,0,0.0008745834155663338,0,0
15803976,0.0013668664006934008,0,0.0009694058608281626,0,0.000909721308215023,0,0
15682541,0.006334701450132506,1,0.000977892415930651,0,0.0011727931283540707,0,0
15695699,0.00017685127475086125,0,0.000966682615040825,0,0.0009405494296603227,0,0
15624188,0.0003365993465510515,0,0.0009669635426692142,0,0.0008878939002189464,0,0
15812191,0.0026924648954559905,0,0.0009717301259834811,0,0.0009565386801087478,0,0
15636673,0.0005129071201619403,0,0.0009685893577323716,0,0.0008455553103938138,0,0
15594898,0.9894171979510121,99,0.9944276246199765,99,0.9919280760802209,99,1
15660211,0.0007842725716611654,0,0.0009667839795901309,0,0.0010094940334813827,0,0
15773972,0.9989648707524998,100,0.9944703827510321,99,0.9966613653106676,100,1
15746726,0.00025810493965987264,0,0.0009678299725557012,0,0.0010570056916597516,0,0
15712287,0.007977557776360842,1,0.0009682300333985027,0,0.001009745975373208,0,0
15702919,0.0012161698268859007,0,0.0009753850676650988,0,0.0009160801803558861,0,0
15674398,0.0011884574443550573,0,0.0009678492652582168,0,0.0009334387192953918,0,0
15797960,0.02798457496254206,3,0.0013383829182714616,0,0.00125024951365227,0,0
15631868,0.0017054264108827615,0,0.0009684065859087836,0,0.0008857925786245379,0,0
15581539,0.0016609515999664907,0,0.0009683693906610416,0,0.0009892510957185663,0,0
15662736,0.999788262469706,100,0.9944715994898372,99,0.9968432970530957,100,1
15666252,0.0001604709849754684,0,0.0009668934668985977,0,0.0011311172236440758,0,0
15677512,0.0009866179953642452,0,0.0009722796458630982,0,0.0009768351919986183,0,0
15626114,0.0012796599322497434,0,0.0009725950358723465,0,0.0008424628274963424,0,0
15810834,0.0036853049514355917,0,0.000998645237361457,0,0.0013915335940922,0,0
15678910,0.0006817915463396372,0,0.0009687045085381152,0,0.0008994204302710196,0,0
15694408,0.9996171556087172,100,0.9944512913941854,99,0.9957347910309865,100,1
15585215,0.00043410424295807016,0,0.0009680923948982151,0,0.0009515647210035794,0,0
15682757,0.0010280408361884005,0,0.0009689828937510252,0,0.000908684074242635,0,0
15736601,0.002062918047248836,0,0.0009692444026383609,0,0.0008994077382980923,0,0
15601848,0.0011167381749516998,0,0.0009676796318630137,0,0.0009449526773534462,0,0
15736008,0.9993171971753935,100,0.9944650064969585,99,0.9967547926463549,100,1
15669064,0.000148176624264832,0,0.0009668507935430805,0,0.000997230689609464,0,0
15624528,8.643348439398074e-05,0,0.0009669363032239509,0,0.0008883036756633394,0,0
15598493,0.00045454052976814154,0,0.0009674974209911566,0,0.0009353193559575296,0,0
15601274,0.016972671109521945,2,0.000986616794260959,0,0.0013655437323494234,0,0
15702669,0.0001424117121217078,0,0.0009666722111640207,0,0.001124105752795285,0,0
15728669,0.9917687327679249,99,0.9944064666523286,99,0.9964253497289023,100,1
15742668,0.004628297080436811,0,0.0009684588849296802,0,0.0012268762816312973,0,0
15697441,0.99579216973342,100,0.9939413035119399,99,0.9938976193364225,99,1
